timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779171318772,36,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,32,0,19
1779171318813,24,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,24,0,0
1779171318842,725,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,1,1,null,0,0,0
1779171319569,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,5,0,0
1779171319577,27,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,27,0,0
1779171319606,1482,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,38,0,1,1,null,0,0,0
1779171321090,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,4,0,0
1779171321096,19,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,18,0,0
1779171321117,1104,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,34,0,1,1,null,0,0,0
1779171322227,9,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,9,0,0
1779171322240,24,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,24,0,0
1779171322268,1292,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,35,0,1,1,null,0,0,0
1779171323564,7,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,6,0,0
1779171323574,29,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,29,0,0
1779171323606,694,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,34,0,1,1,null,0,0,0
1779171324305,7,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,7,0,0
1779171324315,29,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,29,0,0
1779171324347,445,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,33,0,1,1,null,0,0,0
1779171324794,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,5,0,0
1779171324802,24,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,24,0,0
1779171324828,350,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,34,0,1,1,null,0,0,0
1779171325181,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,4,0,0
1779171325189,22,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,22,0,0
1779171325213,1730,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,38,0,1,1,null,0,0,0
1779171326947,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,4,0,0
1779171326953,22,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,22,0,0
1779171326978,2052,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,35,0,1,1,null,0,0,0
1779171329038,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,5,0,0
1779171329045,27,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,27,0,0
1779171329076,367,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,33,0,1,1,null,0,0,0
1779171329445,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,4,0,0
1779171329451,19,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,19,0,0
1779171329472,553,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,34,0,1,1,null,0,0,0
1779171330030,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,4,0,0
1779171330036,18,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,18,0,0
1779171330056,895,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,1,1,null,0,0,0
1779171330953,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,4,0,0
1779171330959,21,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,21,0,0
1779171330982,275,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,1,1,null,0,0,0
1779171331259,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,4,0,0
1779171331264,24,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,24,0,0
1779171331290,504,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,34,0,1,1,null,0,0,0
1779171331796,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,4,0,0
1779171331801,20,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,20,0,0
1779171331823,1216,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,38,0,1,1,null,0,0,0
1779171333042,14,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,14,0,0
1779171333058,24,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,24,0,0
1779171333086,496,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,34,0,1,1,null,0,0,0
1779171333589,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,5,0,0
1779171333596,26,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,26,0,0
1779171333625,584,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,34,0,1,1,null,0,0,0
1779171334210,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,3,0,0
1779171334215,30,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,30,0,0
1779171334247,406,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,40,0,1,1,null,0,0,0
1779171334655,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,6,0,0
1779171334664,22,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,22,0,0
1779171334688,420,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,1,1,null,0,0,0
1779171335112,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,3,0,0
1779171335117,22,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,22,0,0
1779171335141,315,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,1,1,null,0,0,0
1779171335458,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,4,0,0
1779171335463,20,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,1,1,http://localhost/api/agent/sessions,20,0,0
1779171335485,578,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,32,0,1,1,null,0,0,0
1779171336065,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,1,1,http://localhost/api/agent/health,4,0,0
1779171336083,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,2,2,http://localhost/api/agent/health,6,0,1
1779171336071,21,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,2,2,http://localhost/api/agent/sessions,21,0,0
1779171336091,43,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,2,2,http://localhost/api/agent/sessions,42,0,0
1779171336093,343,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,2,2,null,0,0,0
1779171336437,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,2,2,http://localhost/api/agent/health,6,0,0
1779171336444,38,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,2,2,http://localhost/api/agent/sessions,38,0,0
1779171336136,399,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,34,0,2,2,null,0,0,0
1779171336537,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,2,2,http://localhost/api/agent/health,3,0,0
1779171336542,36,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,2,2,http://localhost/api/agent/sessions,36,0,0
1779171336484,496,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,34,0,2,2,null,0,0,0
1779171336579,401,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,33,0,2,2,null,0,0,0
1779171336982,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,2,2,http://localhost/api/agent/health,4,0,0
1779171336982,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,2,2,http://localhost/api/agent/health,4,0,0
1779171336988,21,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,2,2,http://localhost/api/agent/sessions,21,0,0
1779171336988,23,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,2,2,http://localhost/api/agent/sessions,23,0,0
1779171337012,479,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,34,0,2,2,null,0,0,0
1779171337011,480,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,2,2,null,0,0,0
1779171337493,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,2,2,http://localhost/api/agent/health,4,0,0
1779171337493,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,2,2,http://localhost/api/agent/health,4,0,0
1779171337499,21,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,2,2,http://localhost/api/agent/sessions,21,0,0
1779171337499,27,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,2,2,http://localhost/api/agent/sessions,27,0,0
1779171337522,325,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,33,0,2,2,null,0,0,0
1779171337850,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,2,2,http://localhost/api/agent/health,4,0,0
1779171337856,24,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,2,2,http://localhost/api/agent/sessions,24,0,0
1779171337528,495,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,40,0,2,2,null,0,0,0
1779171338027,7,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,2,2,http://localhost/api/agent/health,7,0,0
1779171338035,29,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,2,2,http://localhost/api/agent/sessions,29,0,0
1779171337882,619,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,37,0,2,2,null,0,0,0
1779171338503,9,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,2,2,http://localhost/api/agent/health,9,0,0
1779171338515,25,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,2,2,http://localhost/api/agent/sessions,25,0,0
1779171338065,602,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,2,2,null,0,0,0
1779171338668,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,2,2,http://localhost/api/agent/health,5,0,0
1779171338675,31,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,2,2,http://localhost/api/agent/sessions,31,0,0
1779171338542,369,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,33,0,2,2,null,0,0,0
1779171338912,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,2,2,http://localhost/api/agent/health,4,0,0
1779171338918,24,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,2,2,http://localhost/api/agent/sessions,24,0,0
1779171338708,404,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,2,2,null,0,0,0
1779171339114,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,2,2,http://localhost/api/agent/health,3,0,0
1779171339119,23,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,2,2,http://localhost/api/agent/sessions,23,0,0
1779171338943,238,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,34,0,2,2,null,0,0,0
1779171339182,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,2,2,http://localhost/api/agent/health,4,0,0
1779171339187,17,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,2,2,http://localhost/api/agent/sessions,17,0,0
1779171339206,5266,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,38,0,2,2,null,0,0,0
1779171339143,5329,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,35,0,2,2,null,0,0,0
1779171344476,30,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,2,2,http://localhost/api/agent/health,30,0,0
1779171344476,31,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,2,2,http://localhost/api/agent/health,31,0,0
1779171344508,40,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,2,2,http://localhost/api/agent/sessions,40,0,0
1779171344508,40,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,2,2,http://localhost/api/agent/sessions,40,0,0
1779171344550,401,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,2,2,null,0,0,0
1779171344550,401,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,34,0,2,2,null,0,0,0
1779171344954,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,2,2,http://localhost/api/agent/health,3,0,0
1779171344954,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,2,2,http://localhost/api/agent/health,3,0,0
1779171344960,19,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,2,2,http://localhost/api/agent/sessions,19,0,0
1779171344960,23,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,2,2,http://localhost/api/agent/sessions,23,0,0
1779171344985,246,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,33,0,2,2,null,0,0,0
1779171345233,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,2,2,http://localhost/api/agent/health,3,0,0
1779171345238,22,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,2,2,http://localhost/api/agent/sessions,22,0,0
1779171344982,336,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,2,2,null,0,0,0
1779171345321,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,2,2,http://localhost/api/agent/health,5,0,0
1779171345329,21,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,2,2,http://localhost/api/agent/sessions,21,0,0
1779171345262,475,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,33,0,2,2,null,0,0,0
1779171345739,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,2,2,http://localhost/api/agent/health,5,0,0
1779171345748,29,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,2,2,http://localhost/api/agent/sessions,29,0,0
1779171345353,531,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,2,2,null,0,0,0
1779171345889,7,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,2,2,http://localhost/api/agent/health,7,0,0
1779171345898,24,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,2,2,http://localhost/api/agent/sessions,24,0,0
1779171345780,280,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,34,0,2,2,null,0,0,0
1779171346064,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,2,2,http://localhost/api/agent/health,6,0,0
1779171346073,31,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,2,2,http://localhost/api/agent/sessions,30,0,0
1779171345925,385,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,2,2,null,0,0,0
1779171346314,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,2,2,http://localhost/api/agent/health,5,0,0
1779171346321,30,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,2,2,http://localhost/api/agent/sessions,30,0,0
1779171346106,480,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,37,0,2,2,null,0,0,0
1779171346588,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,2,2,http://localhost/api/agent/health,4,0,0
1779171346594,30,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,2,2,http://localhost/api/agent/sessions,30,0,0
1779171346354,443,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,2,2,null,0,0,0
1779171346800,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,2,2,http://localhost/api/agent/health,4,0,0
1779171346807,25,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,2,2,http://localhost/api/agent/sessions,25,0,0
1779171346625,379,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,34,0,2,2,null,0,0,0
1779171347008,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,2,2,http://localhost/api/agent/health,5,0,0
1779171347016,32,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,2,2,http://localhost/api/agent/sessions,32,0,0
1779171346834,347,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,34,0,2,2,null,0,0,0
1779171347183,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,2,2,http://localhost/api/agent/health,5,0,0
1779171347191,23,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,2,2,http://localhost/api/agent/sessions,23,0,0
1779171347050,660,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,37,0,2,2,null,0,0,0
1779171347216,498,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,2,2,null,0,0,0
1779171347714,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,2,2,http://localhost/api/agent/health,4,0,0
1779171347717,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,2,2,http://localhost/api/agent/health,3,0,0
1779171347719,29,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,2,2,http://localhost/api/agent/sessions,29,0,0
1779171347722,26,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,2,2,http://localhost/api/agent/sessions,26,0,0
1779171347750,256,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,2,2,null,0,0,0
1779171348008,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,2,2,http://localhost/api/agent/health,4,0,0
1779171347750,267,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,33,0,2,2,null,0,0,0
1779171348020,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,2,2,http://localhost/api/agent/health,4,0,0
1779171348014,28,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,2,2,http://localhost/api/agent/sessions,28,0,0
1779171348028,32,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,2,2,http://localhost/api/agent/sessions,32,0,0
1779171348044,340,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,33,0,2,2,null,0,0,0
1779171348387,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,2,2,http://localhost/api/agent/health,6,0,0
1779171348398,18,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,2,2,http://localhost/api/agent/sessions,18,0,0
1779171348063,472,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,37,0,2,2,null,0,0,0
1779171348540,7,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,2,2,http://localhost/api/agent/health,7,0,0
1779171348549,24,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,2,2,http://localhost/api/agent/sessions,24,0,0
1779171348418,376,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,2,2,null,0,0,0
1779171348798,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,2,2,http://localhost/api/agent/health,6,0,0
1779171348805,24,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,2,2,http://localhost/api/agent/sessions,24,0,0
1779171348576,264,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,37,0,2,2,null,0,0,0
1779171348843,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,2,2,http://localhost/api/agent/health,5,0,0
1779171348854,26,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,2,2,http://localhost/api/agent/sessions,26,0,0
1779171348832,343,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,2,2,null,0,0,0
1779171349179,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,2,2,http://localhost/api/agent/health,5,0,0
1779171349186,25,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,2,2,http://localhost/api/agent/sessions,25,0,0
1779171354086,10,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,3,3,http://localhost/api/agent/health,10,0,2
1779171354100,32,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,3,3,http://localhost/api/agent/sessions,32,0,0
1779171348882,5935,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,38,0,3,3,null,0,0,0
1779171354820,12,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,3,3,http://localhost/api/agent/health,11,0,0
1779171354836,28,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,3,3,http://localhost/api/agent/sessions,28,0,0
1779171349215,5889,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,35,0,3,3,null,0,0,0
1779171354866,247,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,33,0,3,3,null,0,0,0
1779171355115,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,3,3,http://localhost/api/agent/health,3,0,0
1779171355106,16,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,3,3,http://localhost/api/agent/health,16,0,0
1779171355119,21,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,3,3,http://localhost/api/agent/sessions,21,0,0
1779171354136,1011,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,35,0,3,3,null,0,0,0
1779171355124,23,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,3,3,http://localhost/api/agent/sessions,23,0,0
1779171355149,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,3,3,http://localhost/api/agent/health,5,0,0
1779171355157,29,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,3,3,http://localhost/api/agent/sessions,29,0,0
1779171355150,351,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,37,0,3,3,null,0,0,0
1779171355188,313,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,37,0,3,3,null,0,0,0
1779171355504,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,3,3,http://localhost/api/agent/health,5,0,0
1779171355504,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,3,3,http://localhost/api/agent/health,5,0,0
1779171355511,18,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,3,3,http://localhost/api/agent/sessions,18,0,0
1779171355511,21,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,3,3,http://localhost/api/agent/sessions,21,0,0
1779171355531,189,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,34,0,3,3,null,0,0,0
1779171355723,6,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,3,3,http://localhost/api/agent/health,6,0,0
1779171355732,21,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,3,3,http://localhost/api/agent/sessions,20,0,0
1779171355534,359,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,33,0,3,3,null,0,0,0
1779171355894,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,3,3,http://localhost/api/agent/health,5,0,0
